키워드,순위,업체명,리뷰번호,리뷰내용,크롤링시간
양재역치과,3,서울양치과의원 양재,24,"원장쌤이 꼼꼼하게 검진하고 치료해주세요
비용도 다른 강남권 치과보다 합리적이에요
앞으로 계속 다닐것 같습니다",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,25,예약후 스켈링치료차 방문했어요~과잉진료없고 너무친절합니다,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,26,치아가 깨져서 왔는데 레진으로 잘 메꿔주셔서 만족했습니다,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,27,"급하게 스케일링을 해야 해서 전화 예약으로 진행할 수 있었는데 아늑했고, 치위생사님과 원장님 친절하고 좋아요! 또 방문하려고요!",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,28,여기 스켈링 맛집이네요....! 거기에 친절하시기 까지... 주변에 추천많이해야겠어요!,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,29,"예약없이 왔는데 마침 기다림없이
스켈링했어요
먼저 와본 딸이 꼭 한번 가보라고 해서 ㅎㅎ
편안하게 스켈링 잘 받았습니다",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,30,보철이 떨어져서 걱정됐는데 상담도 친절히 해주시고 큰비용 들이지 않고 보수 할 수 있게되서 마음이 놓이네요. 스케일링도 같이 받았는데 안아프게 꼼꼼히 잘 진행해주셨어요 동네 치과는 여기로 다녀야겠어요,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,31,"친절하게 해주셔서 아이들 둘 불소도포, 스케일링 편하게 잘 했습니다-!",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,32,너무 친절하고 진료도 세세하게 봐주셔서 감사합니다.,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,33,"전체 치료 교정 상담 하였는데
간호쌤들도 너무 친절하시고 원장쌤도 너무 좋으셔서 부담없이 잘 상담하고 치료 진행하고 싶어졌어요~
앞으로 오래 방문할것 같아요~^^",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,34,"건강검진하러 방문했다가 충치 발견해주셔서 떼우고 갑니다! 마취 안아프게 잘해주시고 레진으로 이뿌게 잘떼워주시고 충치도 싹 정리해주셔서 너무 좋아요!!!
다른쪽도 약하게 있었는데 무리하게 요구하지않으시고 경과 지켜보자고 하셔서 추후 방문할 예정입니당!
넘 만족하구가요!!",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,35,"10년 전 다른 치과에서 했던 임플란트가 부러져서 방문했다가 잘 치료 받고 갑니다
선생님들 다 친절하셔서 너무 좋았어요^^
강추합니다!!",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,36,서울대 치의학과 우등졸업이라고 써 있더라고요ㅎㅎㅎ친절하고 꼼꼼하게 치료 잘하세요.,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,37,"원장선생님 엄청 친절하시고
치위생사분들도 다 엄청 친절하세요!!
그리고 과잉진료 전 혀 없습니다
너무 좋아요!!",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,38,충치 검진 받으러 왔는데 너무 친절하시고 과진료 없습니다~!!,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,39,"충치 치료를 위해 오랜만에 치과 방문 했습니다.
접근성도 양재역에서 가깝고 선생님들도 부드럽고 친절하십니다.

가까운곳 직장인들 자주 이용하심 만족하실것 같아요.",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,40,원장님 꼼꼼하고 자세히 봐주시고 과잉진료 안하시고 해서 여기만 와요 직원분들도 너무 친절하십니다,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,41,이가 시려서 방문했는데 원장님께서 잘봐주셔서 원인 찾고 잘치료했어요 ~충치인줄 알았는데 다른원인 이었네요 꼼꼼하게 잘봐주시고 치위생사님도 친절하십니다 :),2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,42,매번 친절하게 치료해주시고 자세한 설명도 들을수있어 필요한 치료부터 차근차근 진행 할수있어 좋습니다. 일하시는 분들도 모두 친절하셔서 매번 여기서 치료 받아요^^,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,43,"친절해요
꼼꼼해요",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,44,"서울양치과에서 십년묵은 체증을 내리고 있습니다. 오랫동안 다니던 동네 치과에서는 매년 스케일링도 받았건만,,왜 그랬을까요,,,묵은 충치들이 여기저기 있었던걸 방치하고 있었네요.
꼼꼼하신 의사샘과 친절한 간호사님들 계셔서 이제 안심하고 건치생활 할 수 있겠습니다~!!입소문이 나서인지 지금도 너무 바쁘시지만, 더욱 번창하시길 바랍니다 ^^",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,45,선생님들 친절하시고 스케일링과 치실사용법 잘 알려주셨습니다~,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,46,서울양치과 다녀왔어요 다들 너무 친절하시고 원장님도 너무 좋아요 치료도 안아프고 꼼꼼하게 잘해시고 감사합니다♡♡♡,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,47,여기 교정하는 치과라 의사선생님도 그렇고 치위생사 선생님들도 실력 좋으심. 교정해서 같이 볼 수 있는 양심적인 치과 찾고 있었는데 너무 괜찮음. 우선 상담실장 없는 것부터가 양심적인 치과임.,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,48,스케일링하러 처음방문했는데 엄청 꼼꼼하게 잘해주시고 친절합니다 앞으로 여기로 다녀야겠어요,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,49,원장님 설명 잘해주시고 치료도 빠르게 진행해주세요,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,50,의사선생님이랑 다른 선생님들 전부 친절하시구 과잉진료 없어서 너무 좋아용🤍,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,51,"친절하게 설명 잘해주서고편하게 해주시네요
감사합니다",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,52,"서울양치과의원 양재
25.9.23.화
안녕하세요, pakgoon님!
긴 치료로 여러 번 방문하시느라 힘드실텐데, 매번 칭찬 리뷰 남겨주셔서 정말 감사합니다! 💖
오늘도 좋은 하루 보내시고, 다음 진료일에 뵐게요! 😄✨",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,53,"서울양치과의원 양재
25.9.8.월
안녕하세요, jj9863님!
소중한 리뷰 정말 감사합니다!🥰
오랜 시간 진료 받으시느라 힘드셨을텐데, 긍정적인 후기 감사드려요. 앞으로도 항상 최선의 진료로 보답하겠습니다!🫶💖",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,54,원장님이 바뀌시고 훨씬 좋아졌다. 설명도 자세히 해주시고 무엇보다 치료를 정말 빠르고 완벽하게 잘 해주신다. 강추~,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,55,친절하고 션하게 스케일링 잘하고 갑니다 이가 다 시원하네요,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,56,의사선생님이 꼼꼼하시고 친절하세여,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,57,"서울양치과의원 양재
25.9.8.월
좋은 리뷰 남겨주셔서 정말 감사합니다! 😊
앞으로도 편안하고 좋은 진료로 보답하겠습니다! 🙏",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,58,"서울양치과의원 양재
25.8.22.금
안녕하세요, pakgoon님!
짧지만 강력한 칭찬에 감사드립니다.👍
앞으로도 쭉 좋은 기억으로 남을 수 있도록 최선을 다 하겠습니다~",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,59,"친절하시고 과잉 진료없고 잘 설명해주세요
최고 ㅎㅎ",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,60,예약이 꽉차서 못하고 바로 방문했는데 대기시간 거의 없이 진료봤습니다. 직원분들과 원장님들 모두 친절하고 설명을 자세히 해주셔서 감사했습니다.,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,61,"서울양치과의원 양재
25.8.20.수
안녕하세요! 소중한 리뷰 정말 감사합니다.😊
앞으로도 좋은 진료와 서비스로 보답할 수 있도록 최선을 다하겠습니다.
다음에 또 뵙겠습니다!😄💖",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,62,설명도 친절히 해주시고 꼼꼼하게 해주세요ㅎ,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,63,친절하시고 진료도 잘 받았어요!,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,64,"잇몸 치료 하고 있는데

친절히 설명해주시고,

치료도 전문적으로 잘해주십니다.

너무 좋네요!!",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,65,"원장님도 친절하게 설명도 잘해주시고
직원분들도 따스합니다~♡
치과를 무서워했는데 편안하고
꼼꼼하게 치료받아서 좋습니다!",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,66,많은 치과 중에서 고민하다가 원장님이 엄청 친절하시다는 글을 보고 방문하게 되었는데 듣던 대로 정말 친절하신 것 같아요 감사합니다🥰,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,67,"정기적으로 방문하는 최애 치과입니다.
꼼꼼하시고 친절하십니다.

계속 잘 부탁드립니다 ~",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,68,상담도 너무 친절하게 잘해주시고 과잉진료 없어서 좋아요,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,69,"엄청 꼼꼼하고 설명도 친절하게 하나하나 다 해주심
바가지 없고 주변 지인에게 추천",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,70,진료과정 상세히 설명해주시고 사진도 보여주셔서 신뢰가 가요! 예약시스템이 잘되어있어서 편리해요! 적당히 과잉진료없이 봐주시는것같아요,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,71,"원장님과 진료 관계자 모두 환자에게 아주
꼼꼼하고 친절하게 치료해 주셔서 감사합니다.",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,72,몇년전에 다른곳에서 임플란트 한것보다 여기가 훨씬~~ 더 안아프게 잘해주시네요 이번엔 오래 쓸수있음 좋겠어요 ㅠ,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,73,임플란트 때문에 주기적으로 방문하는데 항상 친절하게 해주셔서 좋아요~~,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,74,치아 교정때문에 갔는데 친절하시고 과잉 없어서 좋았습니다,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,75,리뷰 보고 처음으로 방문 하였는데 교정 상담 너무 잘해주셔서 하게 되었어요,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,76,"의사선생님 너무 친절하시고 실력 있으신 분이다
그런데 간호사들 어찌나 무식하고 불친절하고 개념 없던지
진짜 어이없음
같은 공간에서 일하는 의사선생님 너무 안쓰럽다
간호사들 때문에 기분 나빠서 가고 싶지 않다는게 너무 어처구니 없다",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,77,처음 방문했는데요 원장님 너무 친절히 설명해주시고 치료해주셨어요 접수보시는분도 친절하네요 굿입니다,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,78,친절하게 치료해주시고 환자를 많이 배려해주십니다.,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,79,깔끔하게 치료해 주셨습니다!,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,80,"꼼꼼하게 잘 해주셨어요.
과잉 진료 없는 듯해요",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,81,"원장님 너무친절하게 치료 잘해주시네요
계속 다니겠습니다~~",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,82,보철물이 탈락되어 방문했는데 친절한 설명과 빠른 진료까지 감사합니다.,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,83,이가깨져서 양재역바로앞으로 예약해서갔고 큰돈지출이지만 친절하게 상담하고 꼼꼼히봐주셔서 앞으로는 여기로만 갈예정입니다 감사합니다.,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,84,1년 전에 치통으로 집 근처 치과에서 진료받고 크라운을 씌워야한다는 얘기에 고민하다 지인이 추천해주셔서 양치과의원 방문했었습니다. 증상에 대한 의견은 같았는데 크라운 하기엔 생니가 아까우니 살짝 조치해보고 경과를 보자시더군요. 원장님이 설명도 잘해주시고 질문에도 친절히 답변주셔서 믿음이 갔습니다. 조치 후 지금까지 불편한 점 없이 잘 지내고있어 매우 감사하고 있습니다. 어제는 와이프 이가 아프다길래 바로 데리고 갔습니다. 상태가 생각보다 안좋은 것 같아서 걱정되지만 원장님이 잘 치료해주실 거라 믿습니다. 잘 부탁드려요~,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,85,스케일링 꼼꼼하게 잘 해주셨습니다! 다들 친절하시고 시설도 깨끗해요,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,86,"제가 겁이 많아서 치과를 정말 싫어하는데
마취주사 놓을때 한참걸려서 왜안놓냐고 하니까 이마 다 놓았더라구요^^;;;; 1부터10까지 정말 하나도 안아파서 꿀잠자고 의사쌤이 너무너무너무넘 친절하고 세심하셔서 심신힐링업체 온듯한 착각까지 받았어요 ㅎㅎㅎㅎㅎ 그래서인지 여자환자분들이 정말 많더라구요. 의사쌤영향때문인지 환자분들도 웃는얼굴로 사근사근 하시구요. 전체적인 분위기가 정말 좋습니당 실력도 분위기 모든면에서 정말 좋아요",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,87,친절하시고 과잉진료 없이 잘 봐주십니다,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,88,"중년에 접어들어 건강관리를 잘하려고 신경쓰고 있는 60세 남자로 치아관리의 중요성을 뒤늦게 깨달아 서울양치과에서 전문적인 치아관리를 받고 주기적인 치아검진의 필요성을 깊이 인지하게 되었어요
특히 양원장님을 비롯한 의료진의 전문적인 진료에
큰만족하고 있어 주변의 지인들에게도 강추하고
있어요 치과치료는 예방치료가 더 중요하므로
주기적인 치과 검진을 받는것이 현명하다는 것을
깨달았고 특히 전문적인 탁월한 진료가 치아관리에는 더더욱 필요충분조건이라 양재역 서울양치과의원을 강추하는 이유입니다",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,89,"턱이 잘 안 벌어지고, 이가 시린 부분이 있어서 방문했는데
친절하고 자세하게 설명해주셨습니다ㅎㅎ
곧 결혼이라 걱정 많았는데 덕분에 해결하고 갑니다!
대부분 임플란트 전문 병원만 있어서 찾다가 우연히 발견한 곳인데 아주 만족스럽니다. 양재에 치과 찾으시는 분들은 고민말고 여기 오세요👍👍",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,90,친절하게 상담해 주시고 시설도 깔끔해서 좋아요! 양재동 사시면 서울양치과 오세요!!,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,91,"선생님 및 간호사님 친절 하시고, 설명 도 잘 해주셨습니다.",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,92,너무좋다 치과는 앞으로 여기만 갈 예정,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,93,"1년 만에 부분교정으로 정말 많이 삐뚤어진 앞니들을 모두 반듯하게 만들어주셨습니다~♡
섬세하고 친절한 진료에 다시 한 번 감동받으며 이렇게 감사의 인사를 남깁니다♡♡♡",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,94,친절하고 스케일링도 꼼꼼하게 잘해주셨어요!,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,95,양 치과의 무궁한 발전을 기원합니다 🙏🏿,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,96,스켈링 하러 갔는데 직원분께서 안아프고 꼼꼼하게 해주셨어요. 끝나고도 원장님께서 한번 더 확인해주십니다ㅎㅎ 매장도 깔끔하고 분위기도 편안해요,2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,97,"카운터 너얼스~님들도 계산하시는 분들도~ 모두 매우 친절하시고~~ 근데 우리 젤 우선은 선생님 이자나요~
정말 통증없게 잘 봐주세요 .기억해주시고 한사람 한사람에게 인사도 잘해주시고요 ~ 저는 여기서 이갈이가 멈췄어요 ~ 장비도 맞춰보았지만 저는 이질감이...어금니 양쪽 치료받고 가족들이 푹잠들을 ㅎㅎ
정기검진 3개월 1회씩 받기로하고 ~ 집에갑니다.

제일 중요한 과잉 진료 안하십니다 ~~~",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,98,"여원장님이 꼼꼼히 잘봐주셔서 덕분에 안아프게 치료 잘받았습니다.
그리고 여직원분들의 세세한 친절함에 별6개 드리고싶어요!

감사합니다~",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,99,"여러번방문중입니다
친절하시고 특히 원장님이 편안하게 해주셔서
치료받는중 불편함도 없고 불안하지않게 말씀해주셔서
치료가편합니다
아직치료가 남아서 더 진료해보고 리뷰또 쓸려구요",2026-03-31 13:09:37
양재역치과,3,서울양치과의원 양재,100,친절하시고 설명도 꼼꼼하게 다 받고 만족입니다!!,2026-03-31 13:09:37
