키워드,순위,업체명,리뷰번호,리뷰내용,크롤링시간
양재역치과,2,컴플란트치과의원,19,"군인이고 사랑니 빼러 급하게 내원했습니다. 원장님이 친철하시고 실력도 좋으셔서 발치 과정에서 통증도 없었고, 발치 후에 붓기도 없고 아프지도 않았습니다. 나머지 사랑니도 컴플란트치과의원에서 뺄 계획입니다!",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,20,친절하시고 저렴합니다 ㅎㅎ,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,21,치아가 깨져서 급하게 왔는데 상담도 잘 해주시고 치료도 당일에 시작해줘서 감사했습니다! 일주일 후에 다시 방문해서 치료 완료했는데 깔끔하게 마무리 되어서 다행이었습니다. 중간중간 괜찮은지 물어봐주시고 친절하셨어요!,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,22,"진료도 잘해주시고 간호사님들도 친절하고, 시설도 깔끔해서 좋아요",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,23,"치료를 잘해주고 간호사 선생님들이 친절하며, 시설도 깨끗청결, 원장님의 친절한 진료 및 치료가 좋아요",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,24,시설이 좋고 깔끔하며 의사선생님도 친절하시고 실력이 좋으신 것 같습니다. 리뷰데로 아프지 않게 해 주셨습니다. 오랜 경력 믿음이 가서 선택했네요. 많이 검색하여 간 곳인데 믿음이 갑니다. 추천합니다.,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,25,사랑니 발치 했는데 선생님 너무 친절하시구 한번에 뚝딱 해주셔서 무서운것도 없었어요 감사합니당,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,26,정직하게 상담해주셔서 감사했습니다,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,27,매우매우 친절하세요. 전에 다니던 치과에서 사랑니 뽑을때 너무 아팠는데 여기서 빼니깐 하나도 안아팠어요.,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,28,급하게 사랑니를 뽑아야할꺼같아서 집 근처에 잇는 곳을 알아봣는데 너무 비싸더라구요 그러다가 그냥 검색해본 곳에서 당일치료가 되는 곳이 여기여서 반신반의하면서 왔는데 병원도 너무 깨끗하구 좋더라구요 근데 제가 사랑니 뽑았을때 너무 아팠던 기억이 있어서 친구들한테도 아무리잘한다는 곳도 못믿는다 이런식으로 말했는데 말하기도 무안하게 너무 안아프게 뽑아주셔서 놀랐습니다!! 지금도 뽑은지 하루밖에 안됐는데 하나도 안아팠습니다 그리고 뽑으실때도 마취가 됐는지 엄청 신경써서 해주시고 더 놀랏던건 가격도 타병원에 비해서 착햇구요 끝나자마자 명함부터 챙겼습니다 이제 치과 관련해서는 조금 멀어두 여기로 올려구요!! 그래서 친구들한테도 여기 좋다고 말했더니 다른친구가 이 병원 홈페이지들어가봐는데 너무 좋은 치과였어요!!!!,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,29,"열정적으로 치료해 주세요. 마취할 때도 아프지 않게 해주려고 배려해 주시고요. 과잉 진료 없이 정직하고 정확한 치료 해주십니다. 저도, 다른 환자 옆 지나갈 때도 문제와 문제가 아닌 걸 솔직하게 말씀해 주시는 걸 들었어요. 환자가 잘 모르는 부분을 전문의로서 꼼꼼히 봐주고 해결해 주십니다. 병원 내부도 편안하고 깨끗해요. 인사를 잘 못하고 갈 때가 많은데 감사해요 :)",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,30,잇몸에 통증이 있어서 갔는데 다른치과는 사랑니 얘기만 했는데 여기는 다른원인도 찾아주셨습니다.,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,31,"재방문. 리뷰 이벤트로 작성함.
1. 네이버 예약 진행
2. 30분 대기
3. 들어가서 앉아서 20분 대기
4. 누웠는데 위생사분이 앞니 땅땅 쳐서 인상쓰니 미안해함. 근데 이건 조심하면 안되는 문제인지 의문임.
5. 손가락으로 구멍뚫리듯이 입을 벌려줘서 아픔.
6. 치아 보철 떨어진것 의사선생님 보기전에 붙여보려다 입속으로 떨어져서 삼킬뻠함. 가만히 있으라고 깜짝 놀라서 삼킬뻔함.
7. 의사선생님은 겁나 바빠서 숨도 헐떡이심
8. 재방문의사는 병원은 안 없어질것 같아서 위급상황에 재 방문 예정임.
리뷰 쓰면100% 스벅쿠폰 준다고 해서 써봤음",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,32,"의사선생님이 너무 친절하고 나에게 맞는 적절한 치료를 해주셨어요, 병원도 깨끗하고 간호사분들도 다 친절하세요.. 과잉진료를 안하시는것 같아 안심이됩니다",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,33,"사랑니 발치를 하였습니다
전후 과정에서 모두 만족스러웠습니다
의사, 간호사 선생님도 모두 친절하시고 전문가 이셨습니다",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,34,"내 하나남은 사랑니...이곳에서 생을 마감시켜버렸다...
네이버 모 카페에 마취할때도 통증 하나도 없다고 잘빼신다길래 일하다 냅다뛰어가서 당일발치하고왔는데 마취하는지도 이빨빼는지도 모를정도로 통증없었다.. 신..세..계",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,35,스케일링 잘했습니다. 나중에 검진하러 또 오겠습니당,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,36,친절하고 세심한 서비스가 좋습니다.,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,37,원장님이 너무 친절하시고 실력이 뛰어나셔요! 이가 너무 편합니다 강추 🥹❤️,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,38,치료 잘 받았습니다!,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,39,"임플란트치료로 방문했습니다. 늘 친절하고 쾌적하게
진료받고있네요. 주차도 편안합니다.",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,40,"평이 좋아서 예약후 방문했습니다~~
원장님께서 친절하시고 믿음을 주셔서
임플란트 진행했습니다~~",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,41,"양재역 부근의 치과 여러군데 찾아보다가 후기랑 원장님 이력보고 방문했습니다!
충치랑 라미네이트 상담 잘 해주셨고 스케일링 하고나서 치아가 시원한 느낌이에요 ☺️
과잉진료 없이 세세하게 진료 잘 봐주세요~~",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,42,원장님이 진료를 꼼꼼하고 친절하게 해주십니다. 앞으로 치과는 이곳으로 정착하면 될 것 같아요! 스케일링도 안아프게 잘 해주십니다:),2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,43,또 방문했습니다 ㅎㅎ 리뷰 잘 안남기는데 올 때마다 원장님께서 항상 자세하게 설명 해주셔서 이해가 쏙쏙 되고 직원분들도 친절해서 믿음이 가는 치과에요~ 정착할듯 !!!! 직장 근처에 있어서 너무 좋아요 ㅎㅎ,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,44,선생님진짜…명의세요👍🏻스탭직원분들 모두 꼼꼼하시고 친절하시고 제가 어릴때부터 치과공포가 심한데 여기는 그린그린한 인테리어와 밖에 보이는 나무들덕에 심신 안정도 되고 무엇보다 선생님이 손이 빠르시고 안아프게 잘해주십니다. 정말 감사해요,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,45,"후기가 좋아 방문했고 원장님은 친절하셨습니다. 다만, 상담 과정에서 아쉬운 점이 있어 솔직한 후기를 남깁니다.
신경치료 일정이 처음 안내받았던 것과 달라 일정 조율이 가능한지, 치료 간격이 길어져도 괜찮은지 확인하고자 문의 전화를 드렸지만, 질문에 대한 충분한 설명보다는 마치 마음에 안 들면 다른 병원 가라는 식의 응대를 받아 불쾌했습니다. 병원 직원으로서 환자의 치료 일정과 방식에 대해 성의 있고 정확하게 안내할 책임이 있는 거 아닌가요? 조금 더 친절하고 상세한 안내가 제공되면 좋겠습니다.
*답글이 달려 추가로 남기자면, 말씀하신 의도를 상대방이 알아차릴 수 있게 얘기하신 게 맞는지 의문이 듭니다. 저는 전혀 그런 친절하고 배려심 있는 의도로 느껴지지 않았습니다. 어쨌든 앞으로는 개선이 되길 바랍니다",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,46,"갑작스럽고 극심한 치통으로 무섭고 아픈상황에
양재역에서 과잉진료없고 꼼꼼하게 잘 치료해주신다는
지인 추천으로 방문했는데요

친절하신 원장님.직원분들 덕분에
편안하게 치료 받을 수 있었습니다.

다른치과 진료시작 시간이 대부분 10시인데
컴플란트치과는 9시30분 시작이고
매주 목요일은 20시까지 야간진료도 있으니
직장인들에게는 좋은 정보겠죠~?
예약후 방문 추천 드려요^^",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,47,오랫동안 불편하게했던 턱관절 통증으로 방문했는데 턱관절 치료하는 기계도 있구요. 입에 끼우는 장치도 맞췄는데 통증이 나아졌어요. 미루다 온건데 이럴 줄 알았으면 더 일찍 올 걸 그랬네요.,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,48,스켈링이랑 어금니 충치 레진 치료 했어요! 꼼꼼하게 잘 봐주시고 과잉진료 하나도 없이 딱 필요한 부분만 치료해 주세요 스켈링도 올만에 엄청 깔끔하게 완료했습니다 앞으로 여기서 자주 치아검진할 생각이에요 양재역 컴플란트치과 추천!,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,49,"대기시간이 약간있었지만 원장님,직원분들 다 친절하십니다 스케일링이랑 충치치료 하러갔는데 꼼꼼하게 스케일링 해주시고 충치도 아프치않게 치료받았습니다 과잉진료없고 병원도 깨끗해서 치료받고 기분좋게 집에 왔어요",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,50,"양재역 사랑니 당일발치 후기입니다. 갑자기 사랑니가 너무 아파서 급하게 병원을 찾았는데, 양재역 근처에 당일발치 가능한 곳이 있다고 해서 바로 방문했어요. 예약하고 갔더니 대기 시간도 거의 없고 상담도 친절하게 해주셨어요. 엑스레이 찍고 바로 발치 진행했는데 생각보다 금방 끝나고 통증도 덜했어요. 마취가 잘 돼서 시술 중엔 아프지 않았고, 끝나고 나서 주의사항도 꼼꼼히 설명해주셔서 마음이 놓였어요. 양재역 사랑니 당일발치 가능한 치과 찾는다면 여기 추천드려요.",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,51,치과 치료 무서웠는데 원장선생님과 치위생사 선생님 모두 친절하시고 안정시켜 주셔서 치료 잘 해주셨습니다 추천드립니다,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,52,"브릿지가 오래되어 구멍이 나서 임플란트 시술을 하러 갔다. 많이 아플까 걱정했는데 원장님 실력이 좋고 꼼꼼히 마음 편안하게 수술 해주셔서 아프지 않게 잘 받고 나왔어요
정말 마음에 들어 지인 추천도 해야겠어요",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,53,평일 오후 늦게까지 하는 곳이 잘없는데 그런 치과여서 예약했어요 근데 원장님이 엄청 잘 봐주시구 세심하게 체크하고 과잉진료없이 잘 봐주세요 특히 사랑니 잘 뽑아주신다고 하시구 일단 기본 충치치료 먼저했는데 되게 빠르고 덜아프고 깔끔히 잘 받고왔습니다 좋아오,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,54,"친절한 상담 너무 좋았습니다 턱관절이 심해서 겁을 먹고 있는데 친절한 상담덕택에 조금 좋아진것같아요
계속 이용할예정입니다",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,55,원장님 비롯 해서 간호사님들 모두 친절하고 원장님 실력이 좋으세요~ 마취도 아프지 않고 무엇보다 마음 편하게 치료 받아서 좋았어요,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,56,좋아요 깨끗하고 청결하고 선생님도 간호사분들도 친절해용!!,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,57,원장님 넘 친절하시구 치료도 안아프고 빠르게 잘 끝나서 좋아요 과잉진료 없고 만족스러운 치과 경험이었습니다!!!,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,58,"병원이 깨끗하고 넓찍해서 쾌적합니다
스켈링과 발치 모두 깔끔하게 해주셔서 편하게 치료받았아요 추천합니다",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,59,"턱관절. 실력자라고해서 방문함
자헤한 설명과 함께 관리법도 소개해줘서 좋았다.",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,60,"치료 너무 친절하게 잘해주셨습니다! 과잉진료 없고요! 사랑니도 뽑고 충치 치료도 했어요! 사랑니는 뿌리가 돌아 있어서 살짝 겁났는데, 마취 덕분에 하나도 안 아프고 금방 끝났어요. 충치도 초기에 발견돼서 간단하게 치료했는데, 선생님이 계속 친절하게 설명해줘서 안심됐어요. 병원도 깔끔하고 직원분들도 다 친절해서 치과 무서운 거 조금 사라졌습니다 🥰 강추용! 원장님 진짜 제야의 고수이십니다 ㅎㅎㅎ",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,61,밥 먹다가 잇몸이 갑자기 아프길래 너무 무서워서 빨리 예약하고 내원했는데 다행히 잇몸이 많이 부어있어서 아픈거라고 하더라구용 ㅜ0 ㅜ 너무 친절하게 설명해주시는 원장님 덕분에 마음 한결 편안해졌습니당 ~~! 선생님들도 친절하게 응대해주셔서 감사합니다!,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,62,"치과는 무서워서 잘 안가게 되는데 원장님, 선생님들께서 안심 시켜주시고 마취도 안아프게 해주셔서 무사히 치료 받았습니다^^ 정말 친절해요!!치과는 여기로 정착하려구요 ! 감사합니다~ㅎㅎ",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,63,"당일 사랑니 발치 가능한 곳 찾다가 방문하게 되었어요! 사랑니 발치는 처음이라 무서웠는데 친절하게 설명도 해주시고 금방 뽑아주셨어요 ㅠㅠ 감사합니당
포카리도 잘 마셨습니다~~",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,64,"앞니 크라운 치료한지 20년이 흘렀네요 ㅠㅠ
이가 흔들리고 크라운 부분이 깨지고
앞니가 벌어지고요 교체 시기가 다가왔어요
컴플란트는 30년 이상 경력의 치과 의사쌤이
아주 약간 흔들리는 기둥도 살려서 쓸 수 있고
크라운만 교체해서 브릿지로 진행 할 수 있다고 견적을 내주셨어요 그래서 지르코니아 소재로 브릿지 진행 했고요 견적도 타 병원대비 저렴했어요
직원분들 친절하셨고요 앞니 예쁘게 나와서 행복해요^^",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,65,"치과를 무서워 하는데, 선생님들이 모두 친절하시고 마음을 편안하게 해주십니다! 스케일링과 사랑니 발치 했는데, 이렇게 안아픈 스케일링은 처음입니다! 마취주사도 인생 역대급 안아팠어요! 특히 사랑니 발치! 너무 잘해주세요. 뽑혔는지도 몰랐습니다. 사랑니 발치 혹은 스케일링 고민하시는 분들 강추입니다! 직장인 분들에게도 퇴근 후에 방문에도 가능하고, 당일예약, 당일발치도 해주셔서 너무 좋을 것 같습니다!",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,66,이가 시려서 방문했는데 약발라주셨어요 효과는 지켜봐야 알듯,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,67,안녕하세요 ~! 요즘 스트레스를 받았는지 잇몸이 욱씬거리길래 다시 찾아갔어요 🥹 .. 일 끝나면 퇴근하셨을까봐 전화드리니 목요일은 야간까지 한다고 하셔서 당장 예약하고 갔습니다 ! 항상 갈 때 마다 해맑게 반겨주시는 데스크선생님과 친절한 의사선생님 덕분에 이번에도 즐겁게 진료 마무리했습니다 😋 과잉진료 없이 ㅜ 아프신부분만 봐주셔서 더 믿음이 가더라구용.. 다음에 스케일링 받으러 갈게요 😖,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,68,감각도 예민하고 마취도 잘 안되는편이라 힘든 환자인데 친절히 안심시켜주시며 꼼콤하게 상황 알려주셔서 안심하고 진료 받았습니다.신뢰가는 선생님이세요.,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,69,직원분들 원장님 모두 친절하시고 깨끗하고 좋아요~!,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,70,"친절하고 청결도 좋고 특히 간호사님들이 친절, 원장님은 치료에 대한 자세한 안내",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,71,원장님이 꼼꼼하시고 선생님들이 친절하세요~,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,72,아주 빠르고 친절하십니다. 실내 인테리어도 엄청 청결하고 상쾌합니다,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,73,오른쪽치아진통으로칫과방문원장님께서검진결과치아문제가아닌것같다고정확하게진단해주셔서보라메병원에 이비후과진료후 수술받고다른쪽치아로다시칫과방문하여흔들리는치아뽑고임플란트시술을하였습니다시술과정에서마취주사도전혀아프지않게해주시고편안하게시술받고오늘소독하려왔습니다신뢰와믿음이주변지인들께많이소개하고싶은생각이들었습니다감사합니다,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,74,"세세하게 진료 잘 봐주셨습니다! 설명도 꼼꼼하게 해주셨어요!!
의사선생님, 직원분들 모두 친절하셨고 내부가 청결해서 좋았어요❤️",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,75,충치가 많이나서 무서웠는데 신기하게도 하나도 아프지 않게 치료해주셨어요…! 의사 선생님도 치위생사님도 다 친절하시고 베테랑이십니다. 제가 가본 치과 중에 제일 만족스러워요.,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,76,둘째애가 턱관절 이상이 있어서 방문. 선생님의 자세한 설명을 듣고 필요한 조치를 취했다. 거기에 스케일링과 치과치료는 필수. ㅎㅎ,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,77,"편안함을 느끼는 치과는 처음입니다.

꼼꼼한 설명과 군더더기 없는 진료에 편안함과 감동을 느끼고 갑니다.

번창하세요",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,78,"사랑니 발치와 충치치료 했어요
겁을 너무많이 먹었는데 신속하고 정확한시술로 안심이 되었습니다 감사합니다 원장님!",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,79,"근처 병원왔다가 방문한 컴플란트 치과!
충치검사랑 스케일링 했어요
병원 깔끔하고 서비스도 좋아서 사랑니도 뽑고 충치도 받을예정입니다",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,80,원장님 설명 너무 꼼꼼하게 잘 해주셔서 진료 편안하게 잘 받고 왔습니다. 다음주에 또 갈 예정이지만 ㅎ 치과 잘 다녀온것 같아요!,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,81,"시설도 좋고 의사샘 무척 친절하시고
실력도 좋으시네요.
제가 치과오면 숨을 못쉬는데 ㅋㅋ
편히 치료받았어요 ^^~",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,82,꼼꼼한 진료가 좋았습니다.,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,83,모두 매우 친절하시고 경력이 오래되셔서 믿음직하네뇨,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,84,검진도 꼼꼼히 해주시고 현 상태나 치료 이후 리뷰 꼼꼼히 해주셔서 너무 좋았습니다.,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,85,주말 방문 하였는데도 친절히 신속하게 대응해주셨습니다. 꼼꼼히 진료봐주셔서 감사합니다.,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,86,"실력좋고 넘 친절하신 원장님이 계셔요!
같이 계시는 위생사와 간호사 분들도 넘넘 친절하십니다👍 치과인데 뷰도 좋네요ㅎㅎ
남편이랑 둘다 스케일링만 받으러 왔다가 치료 잘해주시는 것 같아 사랑니 발치까지 했네요 :) 다음에 또 오겠습니다!!",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,87,원장님이 친절하게 치료 잘 해주세요-!,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,88,잇몸에서 피가 많이나서 방문해서 충치 치료 받았았어요 사진 찍어서 확인할수 있게 보여 주시고 치료도 정말 안아프게 깔끔하게 해 주셨어요. 직원들도 친절합니다. 다만 비쌉니다.ㅠㅠ,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,89,"친절하고 꼼꼼하게
환자의상태를 신경써주시니
믿음이 갑니다",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,90,임플란트로 발치했는데 안아프게 잘해주셨어요~,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,91,진료를 친절히 그리고 설명도 이해하기 쉽게. 간호사님들이 친절합니다,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,92,"깔끔하고 친절하게 진료해주시고
사랑니 발치도 아프지 않게 잘 해주셨어요!!",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,93,"컴플란트치과의원
24.9.10.화
안녕하세요!! 컴플란트치과입니다 ^0^~~ 진료 중에 불편하신 점은 없으셨나요 !!? 항상 노력하는 컴플란트치과가 되겠습니다!! 감사합니다 ~ ! ♥",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,94,"반응 남기기
방문일
24.8.31.토
2024년 8월 31일 토요일
17번째 방문
인증 수단
영수증",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,95,"김태득 원장님의 세심한 진료가 가장 감사해요
남편도 면밀한 진료에 매우 만족해 하네요
우리는 오십대 부부입니다
챙김과 배려가 감사하네요
오늘 3번째 진료 마무리 받고 내년에 반갑게 관리차원으로 뵐께요~~^^",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,96,사랑니에 구내염이랑 통증이심해서 방문했어요!! 위사랑니때문이어서 사랑니 발치 진행했습니다 마취도 하나도 안아프고 발치도 금방해서 붓기도 거의없고 약먹고나니까 통증도 거의없었어요!! 사랑니전문으로하신다고해서 찾아왔는데 진료도 친절하게잘해주시고 치료잘받았습니다!,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,97,"처음 방문하고 이빨 불편할 때마다 계속 방문하고 있어요
꼼꼼하게 치료 해주시고 과잉진료도 없어서 좋아요
다음에도 잘 부탁드립니다🙏",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,98,"양재역사거리에 위치한 치과병원인데 회사근처라 가까워서 충치때문에 방문했는데
원장님과 직원분들이 너무친절하시고 쉽게설명도
잘하시고 추천드리고 싶네요",2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,99,치아 씌우는것도 믿고 맡길만한 치과 7년 다니던 치과에서 이번에 옮겼는데 원장님 내원할때마다 늘 친절하십니다 ~,2026-03-31 13:06:28
양재역치과,2,컴플란트치과의원,100,스케일링을 이렇게 꼼꼼하게 해주는 곳은 처음 봤어요. 진료도 꼼꼼하고 친절하셔서 비용 걱정부터 했는데 쓸데없는 걱정이었던걸로...좋은 곳이네요 추천!,2026-03-31 13:06:28
