키워드,순위,업체명,리뷰번호,리뷰내용,크롤링시간
양재역치과,1,닥터홍바른치과의원,84,"치과 직원분들 모두 친절하고 좋으세요!
원장선생님도 꼼꼼히 안아프게 진료해주시고
최대한 이를 살리는 쪽으로 치료해주시는 것 같아요",2026-03-31 13:03:15
양재역치과,1,닥터홍바른치과의원,85,"다른치과에서 미백치료 받다가 시려서 중도포기했었는데 닥터홍바른치과에서 하나도 안시리게 잘 해주셔서 오늘은 끝까지 미백 잘 받고왔어용!
밝아진 치아를 보니 넘 기분이 좋네용❤️
원장님과 실장님 진료실 선생님들 모두 친절하게 응대해주시고 과잉없이 꼼꼼하게 치료해주셔서 무섭다고 생각했던 치과치료까지 잘 받았어요 감사합니당!^^",2026-03-31 13:03:15
양재역치과,1,닥터홍바른치과의원,86,"전 직원분들과 원장님 너무 친절하시구요,

친절도 중요하지만 환자가 너무 잘 이해할 수 있게 착착착 궁금할만한 점들을 다 설명해주셔서 정말 너무 좋았습니다 ㅠㅜㅠ

동네 여기저기 치과 다녔었는데 그냥 앞으로는 여기 믿고 올 거같아요! 오늘 상세한 설명과 진료 넘 감사드립니다!

덕분에 오랜 시간 제가 가지고 있던 답답함이 너무 잘 해소되었어요!! ♥️♥️",2026-03-31 13:03:15
양재역치과,1,닥터홍바른치과의원,87,"치아 사이가 벌어진거 같아 동네치과를 방문했는데
크게 문제가 없다는 답변을 받고 네이버및 유튜브를 보다가 닥터홍바른치과를 방문해보자 하고 예약없이 방문했습니다. 방문해서 엑스레이 촬영을 하였고 원장님과 상담하며 불편한곳을 이야기 하였습니다. 원장님께서 촬영된곳 빈공간을 보여주시며 반대편과 동일하다는 뭔가 어느시점부터 저의 버릇으로 생긴거같다고 하셨는데
사진을보면서 이야기를 들으니 완전 이해되더라고요
특별히 바뀐게 없었는데 어느 순간부터 제가 혀를 그곳에 대는 버릇이 생기고 자꾸 더 신경이 .. 말로만 들었다면 신뢰가 덜 가서 전 또 다른 병원을 전전했을지도..
구강감진도 꼼꼼한 해주셔서 충치를 발견! 이것도 발견 못했다면 더 썩어서 부위가 커졌을꺼에요 감솨^^아! 아쉬운점은 제로페이가 안된다는거 하나뿐ㅠ",2026-03-31 13:03:15
양재역치과,1,닥터홍바른치과의원,88,치과 가야되는데 계속 미루고미루다가 여러곳 검색해보고 리뷰보고 닥터홍바른치과로 왔습니다. 원장님과 직원분들 모두 친절하시고 치료해야하는 부분 원장님이 직접 다 설명해주셔서 신뢰가 갔어요. 아직 치료많이 남았지만 저처럼 치과 선택에 고민이신 분들에게 도움되길 바랍니다.,2026-03-31 13:03:15
양재역치과,1,닥터홍바른치과의원,89,"파노라마 엑스레이 찍고 전반적인검사후
치료내용 친절히 알려주셨습니다.
스케일링 안아프게 잘해주셨어요
비용안내도 미리 상세히 해주십니다
계속이용하고픈 치과네요",2026-03-31 13:03:15
양재역치과,1,닥터홍바른치과의원,90,"과잉 진료없이 정말 필요한 진료만 권유해주셨고 제 치어, 잇몸 상태에 대해서 잘 설명해주셨어요. 그리고 치아 미백 이 시리지 않아서 정말 좋았습니다🥹🥹 친절하게 진료 봐주신 선생님들께 감사해요!",2026-03-31 13:03:15
양재역치과,1,닥터홍바른치과의원,91,선생님들 다 친절하시고 시설도 깔끔해요 지하철 근처라 접근성 좋습니다.,2026-03-31 13:03:15
양재역치과,1,닥터홍바른치과의원,92,진료고 잘봐주시고 필요한것만 딱 말해주셔서 계속다니고잇습니다! 치료도 그냥 필요하다는것만 말씀해주셔서 그것만하고잇습니다! 직원분들도 넘 친절하세요!! 항상 감사합니다☺️,2026-03-31 13:03:15
양재역치과,1,닥터홍바른치과의원,93,치아미백 미루다 빠르게 진행 간호사분의 친절한 설명덕분에 미백 쉽게 접하고왔네요 닥터홍선생님이 구석구석 진찰해주셔서 잇몸치료까지 결정~ 덕분에 너무 만족하고 갑니다,2026-03-31 13:03:15
양재역치과,1,닥터홍바른치과의원,94,선생님들이 다 친절하셔서 처음 받는 미백이었는데 편안하게 진료받았어요~,2026-03-31 13:03:15
